,,Gund Bus-A 15 Min Block Demand - kVA,Gund Bus-A Current Phase A - Amps,Gund Bus-A Current Phase B - Amps,Gund Bus-A Current Phase C - Amps,Gund Bus-A Current Phase N - Amps,Gund Bus-A Energy - kWh,Gund Bus-A Frequency - Hertz,Gund Bus-A Max Monthly Demand - kW,Gund Bus-A Power Apparent - kVA,Gund Bus-A Power Reactive - kVAR,Gund Bus-A Power Real - kW,Gund Bus-A True Power Factor - PF,Gund Bus-A Voltage AB - Volts,Gund Bus-A Voltage AN - Volts,Gund Bus-A Voltage BC - Volts,Gund Bus-A Voltage BN - Volts,Gund Bus-A Voltage CA - Volts,Gund Bus-A Voltage CN - Volts,Gund Bus-B 15 Min Block Demand - kVA,Gund Bus-B Current Phase A - Amps,Gund Bus-B Current Phase B - Amps,Gund Bus-B Current Phase C - Amps,Gund Bus-B Current Phase N - Amps,Gund Bus-B Energy - kWh,Gund Bus-B Frequency - Hertz,Gund Bus-B Max Monthly Demand - kW,Gund Bus-B Power Apparent - kVA,Gund Bus-B Power Reactive - kVAR,Gund Bus-B Power Real - kW,Gund Bus-B True Power Factor - PF,Gund Bus-B Voltage AB - Volts,Gund Bus-B Voltage AN - Volts,Gund Bus-B Voltage BC - Volts,Gund Bus-B Voltage BN - Volts,Gund Bus-B Voltage CA - Volts,Gund Bus-B Voltage CN - Volts,Gund Condensate Counter - count,Gund Condensate FlowTotal - LBS,Gund Main Demand - Tons,Gund Main Energy - Ton-Days,Gund Main FlowRate - gpm,Gund Main FlowTotal - kgal(1000),Gund Main SignalAeration - Count,Gund Main SignalStrength - Count,Gund Main SonicVelocity - Ft/Sec,Gund Main TempDelta - Deg F,Gund Main TempReturn - Deg F,Gund Main TempSupply - Deg F
1/25/2019 10:00,White,279.29,337,320.78,318.06,40.7,"14,440,220.88",60,319.2,282.68,43.8,279.18,-0.99,501.2,288.95,502.3,290.19,501.51,289.58,0,0.01,0,0,0.01,"5,269,275.00",59.98,0.01,0,0,0,-1,497.4,286.8,497.42,287.48,497.32,286.6,"263,200.01","26,319,981.93",4.07,"112,727.44",6.23,"294,418.06",0,55,"1,430.21",15.6,58.33,42.69
1/25/2019 11:00,White,289.73,344.68,325.14,331.6,39.58,"14,440,505.37",60.01,319.2,289.91,43.68,286.52,-0.99,500.78,288.94,501.99,290.19,501.24,289.54,0,0,0,0,0,"5,269,275.00",59.98,0.01,0,0,0,-1,496.99,286.79,496.91,287.22,496.92,286.64,"263,221.85","26,322,168.13",5.06,"112,727.66",7.05,"294,418.52",0,55,"1,429.38",17.15,59.57,42.39
1/25/2019 12:00,#d2e4b0,292.8,346.93,328.91,337.62,38.95,"14,440,793.11",60.01,319.2,293.5,43.69,290.17,-0.99,500.83,288.94,501.95,290.19,501.05,289.51,0,0.02,0,0,0.02,"5,269,275.00",59.98,0.01,0,0,0,-1,496.97,286.79,496.81,287.06,496.81,286.71,"263,239.83","26,323,969.95",7.88,"112,727.89",11.72,"294,418.99",0,55,"1,428.55",16.16,58.46,42.33
1/25/2019 13:00,White,291.46,343.38,327.98,335.87,39.06,"14,441,081.62",60.02,319.2,291.64,43.29,288.35,-0.99,500.83,288.94,501.51,290.19,500.77,289.48,0,0.01,0,0,0.01,"5,269,275.00",59.98,0.01,0,0,0,-1,496.95,286.79,496.71,287.06,496.69,286.78,"263,256.26","26,325,611.93",3.28,"112,728.11",5.76,"294,419.45",0,55,"1,427.72",13.87,56.19,42.31
1/25/2019 14:00,White,305.13,368.51,346.33,347.48,36.46,"14,441,376.47",60.02,319.2,307.14,51.92,302.65,-0.98,499.88,288.94,501.34,290.19,500.63,289.46,0,0.03,0,0,0.03,"5,269,275.00",59.98,0.01,0,0,0,-1,496.94,286.79,496.82,287.06,496.77,286.85,"263,272.38","26,327,224.10",5.95,"112,728.33",7.84,"294,419.92",0,55,"1,426.89",17.66,59.88,42.18
1/25/2019 15:00,#d2e4b0,309.72,369.36,349.76,348.61,31.99,"14,441,709.89",60.02,319.2,308.98,53.24,304.27,-0.99,500.73,288.94,501.38,290.19,500.63,289.46,0,0.02,0,0,0.02,"5,269,275.00",59.99,0.01,0,0,0,-1,496.73,286.79,496.69,286.84,496.8,286.85,"263,289.61","26,328,992.25",6.23,"112,728.54",10.02,"294,420.41",0,55.9,"1,427.18",14.71,56.94,42.37
1/25/2019 16:00,White,295.14,343.38,336.28,335.55,30.94,"14,441,977.74",,319.2,293.73,51.05,289.22,-0.98,500.57,,,289.42,500.46,,0,0.02,0,0,0.02,"5,269,275.00",59.99,0.01,0,0,0,-1,496.38,,496.58,286.82,,286.78,"263,307.95","26,330,780.63",4.9,"112,728.69",8.66,"294,420.75",0,55.83,"1,427.15",13.45,55.87,42.42
1/25/2019 17:00,White,296.01,345.73,338.61,342.17,26.64,"14,442,268.49",,319.2,296.34,51.97,291.72,-0.98,499.69,288.3,500.46,289.22,500.2,,0,0.01,0,0,0.01,"5,269,275.00",59.99,0.01,0,0,0,-1,496.16,286.56,496.42,286.83,496,286.71,"263,325.60","26,332,544.36",4.34,"112,728.84",7.28,"294,421.11",0,55.7,"1,427.07",14.22,56.5,42.3
1/25/2019 18:00,#d2e4b0,273.86,312.98,304.43,307.96,27.37,"14,442,550.41",,319.2,267.11,44.16,263.38,-0.99,500.33,288.77,500.87,289.01,500.36,288.87,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,496.53,286.94,496.16,286.84,496.35,286.64,"263,345.46","26,334,530.43",4.21,"112,729.00",6.99,"294,421.47",0,55.58,"1,427.00",14.4,56.86,42.45
1/25/2019 19:00,White,222.59,273.26,239.04,246.03,34.02,"14,442,785.75",,319.2,219.53,43.13,215.22,-0.98,501.52,289.43,501.88,289.38,501.58,289.55,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,497.28,287.43,496.77,287.12,497.19,286.85,"263,364.09","26,336,393.85",2.8,"112,729.15",4.37,"294,421.83",0,55.45,"1,426.93",15.34,57.82,42.5
1/25/2019 20:00,White,209.48,261.24,225.86,227.17,35.59,"14,442,995.27",,319.2,207.4,42.03,203.1,-0.98,502.71,290.08,502.97,290.26,502.46,290.3,0,0.02,0,0,0.02,"5,269,275.00",59.99,0.01,0,0,0,-1,498.38,287.9,498.24,287.72,498.14,287.36,"263,383.31","26,338,314.16",2.6,"112,729.31",3.96,"294,422.18",0,55.33,"1,426.86",15.59,58,42.44
1/25/2019 21:00,#d2e4b0,191.25,241.7,213.15,203.63,33.93,"14,443,188.05",59.99,319.2,190.3,36.46,186.74,-0.98,500.32,289.32,500.59,289.68,500.37,289.72,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,496.35,286.68,496.18,286.59,496.04,286.25,"263,404.39","26,340,421.46",2.61,"112,729.46",4,"294,422.54",0,55.2,"1,426.79",16.03,58.5,42.46
1/25/2019 22:00,White,190.25,234.29,211.89,202.11,35.45,"14,443,376.18",59.99,319.2,187.36,32.24,184.55,-0.99,500.08,289.17,500.43,289.66,499.96,289.72,0.01,0.02,0,0,0.02,"5,269,275.00",59.99,0.01,0,0,0,-1,495.58,286.43,495.75,286.4,495.25,286.07,"263,426.86","26,342,667.12",2.85,"112,729.62",4.16,"294,422.90",0,55.07,"1,426.72",16.22,58.71,42.51
1/25/2019 23:00,White,150.57,188.83,163.11,155.37,34.36,"14,443,541.00",59.99,319.2,146.69,27.11,144.1,-0.98,501.1,289.34,501.28,289.94,500.82,290.01,0.01,0.02,0,0,0.02,"5,269,275.00",59.99,0.01,0,0,0,-1,496.1,286.59,496.29,286.61,495.83,286.27,"263,446.84","26,344,670.90",2.63,"112,729.74",4.2,"294,423.19",0,55,"1,426.68",15.48,58.19,42.69
1/26/2019 0:00,#d2e4b0,127.55,165.97,138.15,130.49,36.92,"14,443,672.16",59.99,319.2,125.87,25.71,123.21,-0.98,501.57,289.5,501.98,290.23,501.57,290.31,0.01,0,0,0,0,"5,269,275.00",60,0.01,0,0,0,-1,496.86,286.74,496.86,286.83,496.49,286.47,"263,459.05","26,345,897.29",2.45,"112,729.83",3.93,"294,423.41",0,55,"1,426.67",15.08,57.94,42.87
1/26/2019 1:00,White,120.95,158.63,132.49,123.65,33.52,"14,443,792.79",60,319.2,120.19,23.96,117.72,-0.98,502.45,289.63,502.66,290.5,502.23,290.58,0,0.02,0,0,0.02,"5,269,275.00",60,0.01,0,0,0,-1,497.68,286.9,497.28,287.04,497.16,286.67,"263,464.64","26,346,461.37",2.28,"112,729.92",3.85,"294,423.62",0,55,"1,426.66",14.43,57.23,42.85
1/26/2019 2:00,White,120.93,159.74,134.42,124.15,32.37,"14,443,910.54",60,319.2,121.61,25.32,118.83,-0.98,502.98,289.66,503.14,290.46,502.89,290.48,0,0.01,0,0,0.01,"5,269,275.00",60,0.01,0,0,0,-1,498.18,287.05,497.66,287.26,497.84,286.87,"263,466.39","26,346,637.08",2.09,"112,730.01",3.63,"294,423.84",0,55,"1,426.64",13.6,56.36,42.79
1/26/2019 3:00,#d2e4b0,123.7,162.44,136.54,126.38,32.17,"14,444,030.66",60,319.2,123.55,25.5,120.88,-0.98,502.84,289.69,503.24,290.33,503.02,290.27,0,0,0,0,0,"5,269,275.00",60,0.01,0,0,0,-1,498.06,287.2,498.05,287.48,497.97,287.07,"263,468.55","26,346,853.13",1.83,"112,730.10",3.36,"294,424.05",0,55,"1,426.63",13.25,56.13,42.85
1/26/2019 4:00,White,125.23,163.95,138.82,128.69,34.17,"14,444,152.41",60.01,319.2,125.4,26.09,122.57,-0.98,502.68,289.73,503.33,290.2,502.53,290.05,0,0.03,0,0,0.03,"5,269,275.00",60.01,0.01,0,0,0,-1,497.92,287.36,498.33,287.69,497.49,287.27,"263,470.75","26,347,073.33",1.84,"112,730.19",3.42,"294,424.27",0,55,"1,426.62",13.36,55.99,42.63
1/26/2019 5:00,White,125.02,164.15,137.67,127.82,33.25,"14,444,275.28",60.01,319.2,124.65,24.63,122.07,-0.98,502.07,289.73,502.82,290.07,501.97,289.84,0,0.01,0,0,0.01,"5,269,275.00",60.01,0.01,0,0,0,-1,497.26,287.05,497,287.54,496.94,287.14,"263,475.69","26,347,563.96",1.79,"112,730.28",3.28,"294,424.48",0,55,"1,426.61",13.44,55.85,42.44
1/26/2019 6:00,#d2e4b0,126.54,166.35,141.55,131.76,31.5,"14,444,398.65",60.01,319.2,126.87,24.29,124.43,-0.98,500.17,288.31,500.01,289.49,499.94,289.26,0,0.01,0,0,0.01,"5,269,275.00",60.01,0.01,0,0,0,-1,495.21,286.29,495.43,286.64,494.74,286.28,"263,491.68","26,349,151.09",1.68,"112,730.37",3.13,"294,424.70",0,55,"1,426.60",13.38,55.72,42.39
1/26/2019 7:00,White,129.16,171.08,143.9,135.57,34.19,"14,444,524.40",60,319.2,129.67,24.85,127.23,-0.98,498.86,287.86,499.19,288.53,498.87,288.37,0,0.02,0,0,0.02,"5,269,275.00",60.01,0.01,0,0,0,-1,494.02,285.68,494.14,285.71,493.76,285.33,"263,508.20","26,350,803.58",1.79,"112,730.45",3.22,"294,424.91",0,55,"1,426.82",13.32,55.67,42.37
1/26/2019 8:00,White,129.77,171.37,146.9,132.58,35.54,"14,444,651.40",60,319.2,129.6,26.33,126.83,-0.98,497.74,287.45,498.37,287.75,497.8,287.49,0,0.02,0,0,0.02,"5,269,275.00",60.01,0.01,0,0,0,-1,492.83,285.06,492.99,284.89,492.79,284.39,"263,529.54","26,352,935.48",1.75,"112,730.53",3.22,"294,425.11",0,55,"1,427.18",13,55.49,42.45
1/26/2019 9:00,#d2e4b0,134.54,178.13,153.98,140.98,34.92,"14,444,779.77",60,319.2,135.82,28.53,132.74,-0.98,497.51,287.04,497.85,287.63,497.17,287.01,0,0.02,0,0,0.02,"5,269,275.00",60.01,0.01,0,0,0,-1,492.23,284.45,492.85,284.72,492.18,283.87,"263,551.22","26,355,104.95",1.67,"112,730.60",3.16,"294,425.31",0,55,"1,427.54",13,55.07,42.09
1/26/2019 10:00,White,137.12,179.39,154.55,143.73,35.76,"14,444,913.26",60,319.2,137.12,27.96,134.16,-0.98,497.42,286.63,497.75,287.58,497.16,287,0,0,0,0,0,"5,269,275.00",60.01,0.01,0,0,0,-1,492.29,283.97,492.9,284.69,492.08,283.85,"263,571.41","26,357,124.67",1.82,"112,730.68",3.42,"294,425.51",0,55,"1,427.90",13.03,55.13,42.15
1/26/2019 11:00,White,144.22,187.8,165.05,152.03,38,"14,445,052.00",59.99,319.2,144.86,28.24,142.07,-0.98,497.32,286.4,497.65,287.53,497.15,287,0,0,0,0,0,"5,269,275.00",60.01,0.01,0,0,0,-1,492.34,283.88,492.95,284.65,491.99,283.84,"263,594.90","26,359,470.20",1.83,"112,730.76",3.5,"294,425.72",0,55,"1,428.25",12.56,55.15,42.57
1/26/2019 12:00,#d2e4b0,147.59,192.12,171.78,159.86,36.99,"14,445,194.99",59.99,319.2,150.02,27.23,147.48,-0.98,497.22,286.47,497.55,287.47,497.15,286.99,0,0,0,0,0,"5,269,275.00",60.01,0.01,0,0,0,-1,492.39,283.82,493,284.62,491.9,283.83,"263,615.89","26,361,574.02",1.73,"112,730.83",3.22,"294,425.92",0,55,"1,428.61",12.86,55.62,42.77
1/26/2019 13:00,White,176.31,212.44,214.49,194.59,33.66,"14,445,358.44",59.99,319.2,178.49,26.28,176.46,-0.99,497.12,286.53,497.45,287.42,497.14,286.98,0,0.02,0,0,0.02,"5,269,275.00",60.01,0.01,0,0,0,-1,492.44,283.76,493.05,284.58,491.81,283.82,"263,633.93","26,363,376.93",2,"112,730.91",3.62,"294,426.12",0,55,"1,428.97",13.37,56.34,43
1/26/2019 14:00,White,188.77,226.29,227.5,209.21,32.31,"14,445,540.54",59.99,319.2,190.46,28.85,188.22,-0.99,496.91,286.6,497.35,287.36,496.92,286.97,0,0.02,0,0,0.02,"5,269,275.00",60.01,0.01,0,0,0,-1,492.49,283.7,492.79,284.55,491.72,283.81,"263,653.50","26,365,334.26",2.39,"112,730.99",3.9,"294,426.33",0,55,"1,429.31",14.57,57.98,43.41
1/26/2019 15:00,#d2e4b0,195.39,233.03,233.25,214.97,32.91,"14,445,732.28",59.99,319.2,195.49,29.18,193.24,-0.99,496.64,286.67,497.32,287.31,496.57,286.96,0,0.01,0,0,0.01,"5,269,275.00",60.01,0.01,0,0,0,-1,492.45,283.64,492.2,284.51,491.73,283.8,"263,672.76","26,367,261.40",2.75,"112,731.09",4.09,"294,426.57",0,55.07,"1,429.23",15.75,59.01,43.3
1/26/2019 16:00,White,196.85,232.99,234.33,213.45,34.91,"14,445,926.53",59.99,319.2,195.44,30.29,193.03,-0.99,496.55,286.74,497.31,287.29,496.86,286.96,0,0,0,0,0,"5,269,275.00",60.01,0.01,0,0,0,-1,492.38,283.58,492.02,284.52,491.76,283.78,"263,690.43","26,369,029.02",2.99,"112,731.20",4.59,"294,426.83",0,55.19,"1,429.00",15.86,59.05,43.19
1/26/2019 17:00,White,181.55,224.46,204.13,203.08,30.46,"14,446,110.69",60,319.2,181.2,31.01,178.46,-0.98,496.51,286.8,496.87,287.35,496.45,286.95,0,0.01,0,0,0.01,"5,269,275.00",60.01,0.01,0,0,0,-1,492.09,283.6,491.86,284.71,491.71,283.9,"263,708.93","26,370,876.04",2.97,"112,731.32",4.62,"294,427.10",0,55.32,"1,428.76",15.6,58.92,43.29
1/26/2019 18:00,#d2e4b0,182.43,227.16,202.94,205.47,29.73,"14,446,289.68",60,319.2,182.36,31.09,179.66,-0.98,497.08,286.93,497.73,287.48,497.32,287.08,0,0.02,0,0,0.02,"5,269,275.00",60.01,0.01,0,0,0,-1,493.03,284.41,492.49,284.88,492.34,284.13,"263,730.26","26,373,009.58",3.01,"112,731.44",4.55,"294,427.36",0,55.44,"1,428.53",15.87,59,43.17
1/26/2019 19:00,White,182.03,227.43,205.26,202.47,32.6,"14,446,469.18",60,319.2,182.41,31.65,179.61,-0.98,496.87,287.11,497.36,287.66,496.86,287.32,0,0.01,0,0,0.01,"5,269,275.00",60,0.01,0,0,0,-1,492.52,284.63,492.14,285.01,491.87,284.36,"263,751.67","26,375,147.61",3.08,"112,731.56",4.74,"294,427.63",0,55.57,"1,428.29",15.51,58.6,43.06
1/26/2019 20:00,White,181.89,225.99,203.55,201.43,30.92,"14,446,648.69",60,319.2,181.48,30.76,178.78,-0.99,497.41,287.29,497.87,287.84,497.29,287.55,0,0,0,0,0,"5,269,275.00",60,0.01,0,0,0,-1,492.91,284.82,492.72,285.13,492.42,284.59,"263,773.92","26,377,375.07",3.1,"112,731.68",4.78,"294,427.90",0,55.69,"1,428.06",15.66,58.75,43.13
1/26/2019 21:00,#d2e4b0,158.67,195.47,174.52,169.98,32.05,"14,446,814.73",60,319.2,155.29,30.14,152.28,-0.98,497.95,287.47,498.37,288.02,497.76,287.79,0,0,0,0,0,"5,269,275.00",60,0.01,0,0,0,-1,493.3,285,493.3,285.26,492.99,284.82,"263,793.22","26,379,308.64",2.56,"112,731.80",4.15,"294,428.16",0,55.82,"1,427.83",14.85,58.06,43.18
1/26/2019 22:00,White,150.78,190.7,169.97,159.74,32,"14,446,963.62",60,319.2,149.91,28.54,147.12,-0.98,498.48,287.65,498.88,288.2,498.24,288.03,0,0,0,0,0,"5,269,275.00",60,0.01,0,0,0,-1,493.69,285.19,493.88,285.38,493.55,285.05,"263,809.31","26,380,918.01",2.28,"112,731.91",3.8,"294,428.43",0,55.94,"1,427.60",14.09,56.96,42.89
1/26/2019 23:00,White,141.01,178.77,159.18,147.26,34.1,"14,447,106.76",59.99,319.2,139.71,25.33,137.35,-0.98,498.98,287.82,499.45,288.38,498.81,288.27,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,494.08,285.37,494.47,285.51,494.03,285.28,"263,824.79","26,382,467.30",1.99,"112,732.00",3.5,"294,428.65",0,55.93,"1,427.47",13.9,56.5,42.68
1/27/2019 0:00,#d2e4b0,131.24,167.23,151.63,132.88,32.36,"14,447,238.40",59.99,319.2,130.42,25.32,127.9,-0.98,499.46,288,500.04,288.56,499.42,288.51,0,0.02,0,0,0.02,"5,269,275.00",59.99,0.01,0,0,0,-1,494.48,285.56,494.94,285.64,494.46,285.51,"263,836.28","26,383,619.95",1.92,"112,732.08",3.45,"294,428.85",0,55.8,"1,427.35",13.97,56.57,42.59
1/27/2019 1:00,White,121.64,157.62,139.9,120.65,31.19,"14,447,360.91",59.99,319.2,120.79,23.84,118.34,-0.98,499.93,288.18,500.55,288.74,500.02,288.75,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,494.88,285.75,495.1,285.76,494.89,285.6,"263,842.39","26,384,237.25",1.93,"112,732.16",3.43,"294,429.05",0,55.67,"1,427.24",13.53,56.09,42.53
1/27/2019 2:00,White,122.21,157.52,141.92,122.34,32.12,"14,447,481.17",59.98,319.2,121.92,24.93,119.32,-0.98,500.08,288.21,500.66,288.74,500.26,288.8,0,0.01,0,0,0.01,"5,269,275.00",59.99,0.01,0,0,0,-1,495.23,285.8,495.21,285.77,495.18,285.57,"263,844.84","26,384,481.73",1.84,"112,732.23",3.24,"294,429.26",0,55.55,"1,427.13",13.34,55.78,42.47
1/27/2019 3:00,#d2e4b0,119.83,155.39,139.42,119.37,31.55,"14,447,598.17",59.98,319.2,119.72,24.91,117.08,-0.98,500.08,288.18,500.73,288.64,500.32,288.76,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,495.54,285.64,495.29,285.72,495.38,285.54,"263,847.56","26,384,754.22",1.81,"112,732.31",3.37,"294,429.46",0,55.42,"1,427.01",12.97,55.66,42.66
1/27/2019 4:00,White,119.19,154.12,137.85,118.81,32.03,"14,447,715.05",59.98,319.2,118.88,24.53,116.27,-0.98,500.07,288.14,500.8,288.55,500.38,288.71,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,495.85,285.47,495.37,285.67,495.59,285.51,"263,849.54","26,384,952.33",1.78,"112,732.39",3.4,"294,429.66",0,55.29,"1,426.90",12.89,55.61,42.67
1/27/2019 5:00,White,120.37,156.52,140.75,120.94,32.56,"14,447,832.29",59.97,319.2,120.78,24.52,118.17,-0.98,500.05,288.1,500.84,288.45,500.4,288.67,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,495.83,285.29,495.42,285.63,495.45,285.47,"263,854.45","26,385,439.75",1.9,"112,732.47",3.53,"294,429.86",0,55.17,"1,426.78",13.02,55.58,42.55
1/27/2019 6:00,#d2e4b0,122.89,159.64,143.1,124.61,34.49,"14,447,951.66",59.98,319.2,123.23,24.02,120.81,-0.98,499.67,288.06,500.45,288.36,499.97,288.62,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,495.22,285.12,495.04,285.58,494.88,285.44,"263,870.17","26,387,000.99",1.64,"112,732.54",3,"294,430.06",0,55.04,"1,426.68",13.13,55.52,42.4
1/27/2019 7:00,White,125.09,161.63,145.56,126.64,31.99,"14,448,073.41",59.98,319.2,125.12,24.32,122.75,-0.98,499.16,288,499.92,288.26,499.4,288.57,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,494.6,284.95,494.52,285.53,494.31,285.39,"263,885.93","26,388,577.54",1.68,"112,732.62",3.06,"294,430.25",0,55,"1,426.66",13.21,55.56,42.4
1/27/2019 8:00,White,127.15,164.9,151.78,128.77,33.49,"14,448,196.90",59.98,319.2,128.17,26.97,125.28,-0.98,498.65,287.89,499.39,288.17,498.82,288.49,0,0.02,0,0,0.02,"5,269,275.00",59.99,0.01,0,0,0,-1,493.98,284.81,494.01,285.46,493.74,285.32,"263,905.47","26,390,530.68",1.57,"112,732.69",3.09,"294,430.44",0,55,"1,426.64",12.58,55.5,42.88
1/27/2019 9:00,#d2e4b0,137.22,178.08,165.72,137.94,36.95,"14,448,326.14",59.99,319.2,138.71,30.56,135.3,-0.98,498.17,287.78,498.89,288.1,498.27,288.42,0,0.02,0,0,0.02,"5,269,275.00",59.99,0.01,0,0,0,-1,493.4,284.76,493.6,285.4,493.24,285.25,"263,924.90","26,392,475.05",1.48,"112,732.76",2.95,"294,430.63",0,55,"1,426.62",12.33,55.19,42.91
1/27/2019 10:00,White,141.65,182.31,171.27,137.68,41.49,"14,448,463.76",59.99,319.2,141.5,30.59,138.13,-0.98,497.99,287.67,498.68,288.02,498.02,288.34,0,0.01,0,0,0.01,"5,269,275.00",59.99,0.01,0,0,0,-1,493.25,284.72,493.45,285.34,493.11,285.17,"263,942.06","26,394,193.39",1.58,"112,732.83",3.07,"294,430.82",0,55,"1,426.60",12.45,55.39,42.97
1/27/2019 11:00,White,142.69,184.75,170.62,140.7,39.58,"14,448,602.50",60,319.2,142.82,30.35,139.5,-0.98,497.88,287.56,498.52,287.94,497.89,288.27,0,0.01,0,0,0.01,"5,269,275.00",59.99,0.01,0,0,0,-1,493.2,284.68,493.31,285.28,493.02,285.1,"263,959.77","26,395,961.26",1.56,"112,732.91",3.05,"294,431.00",0,55,"1,426.59",12.58,55.65,43.11
1/27/2019 12:00,#d2e4b0,147.18,190.84,177,149.93,39.99,"14,448,744.12",60,319.2,148.95,29.55,145.93,-0.98,497.78,287.45,498.36,287.87,497.76,288.19,0,0.02,0,0,0.02,"5,269,275.00",59.99,0.01,0,0,0,-1,493.15,284.65,493.17,285.22,492.94,285.03,"263,975.61","26,397,549.95",1.76,"112,732.98",3.07,"294,431.19",0,55,"1,426.57",13.35,56.25,42.9
1/27/2019 13:00,White,166.04,199.65,204.37,177.73,37.64,"14,448,900.33",60,319.2,167.39,27.4,165.06,-0.99,497.68,287.34,498.2,287.79,497.63,288.12,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,493.1,284.61,493.03,285.16,492.85,284.95,"263,989.96","26,398,983.28",2.11,"112,733.05",3.47,"294,431.38",0,55,"1,426.55",14.66,57.1,42.41
1/27/2019 14:00,White,170.98,207.21,205.72,183.63,36.08,"14,449,067.08",60,319.2,171.45,29.18,168.9,-0.99,497.57,287.23,498.04,287.72,497.5,288.04,0,0,0,0,0,"5,269,275.00",59.98,0.01,0.01,-0.01,0,-0.99,493.06,284.57,492.89,285.09,492.77,284.88,"264,005.23","26,400,510.21",2.61,"112,733.13",3.98,"294,431.57",0,55,"1,426.54",15.65,58.13,42.48
1/27/2019 15:00,#d2e4b0,175.98,212.58,212.29,188.68,38.13,"14,449,238.69",60,319.2,176.22,29.67,173.63,-0.99,497.47,287.17,497.88,287.64,497.37,287.92,0,0.03,0,0,0.03,"5,269,275.00",59.98,0.01,0,0,0,-1,493.01,284.53,492.74,285.03,492.68,284.78,"264,019.74","26,401,962.49",2.78,"112,733.24",4.16,"294,431.81",0,55,"1,426.55",15.81,58.3,42.53
1/27/2019 16:00,White,178,214.6,215.62,189.9,36.81,"14,449,413.44",60,319.2,178.15,29.68,175.59,-0.99,497.37,287.19,497.72,287.75,497.24,287.73,0,0.01,0,0,0.01,"5,269,275.00",59.99,0.01,0,0,0,-1,492.96,284.56,492.6,284.95,492.6,284.66,"264,034.60","26,403,447.61",2.87,"112,733.35",4.26,"294,432.06",0,55,"1,426.57",15.86,58.31,42.46
1/27/2019 17:00,White,181.84,214.59,218.28,199.59,32.52,"14,449,591.06",60,319.2,181.8,29.55,179.33,-0.99,497.9,287.26,498.41,288.01,498.07,287.67,0,0.01,0,0,0.01,"5,269,275.00",59.99,0.01,0,0,0,-1,493.49,284.74,493.25,284.96,493.12,284.59,"264,049.90","26,404,976.62",2.9,"112,733.47",4.36,"294,432.31",0,55,"1,426.58",15.63,58.15,42.47
1/27/2019 18:00,#d2e4b0,183.47,215.34,222.03,205.17,36.83,"14,449,771.43",60,319.2,184.32,29.47,181.85,-0.99,497,287.44,497.66,287.8,497.92,287.86,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,492.77,284.93,492.56,285.13,492.53,284.61,"264,067.39","26,406,725.46",3.1,"112,733.58",4.66,"294,432.56",0,55,"1,426.60",15.8,58.24,42.45
1/27/2019 19:00,White,181.75,211.67,219.47,201.53,40.3,"14,449,951.81",60,319.2,181.73,29.46,179.19,-0.99,497.63,287.62,497.69,287.62,497.71,288.06,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,492.97,285.11,492.66,285.3,492.61,284.63,"264,084.80","26,408,464.70",2.92,"112,733.70",4.52,"294,432.81",0,55,"1,426.62",15.57,57.97,42.45
1/27/2019 20:00,White,178.83,208.72,209.59,195.14,38.4,"14,450,129.82",60,319.2,176.47,30.69,173.71,-0.98,498.29,287.8,498.28,287.92,498.08,288.25,0,0.02,0,0,0.02,"5,269,275.00",60,0.01,0,0,0,-1,493.46,285.3,493.23,285.47,493.12,284.65,"264,102.43","26,410,229.05",2.46,"112,733.81",3.89,"294,433.06",0,55,"1,426.63",15.05,57.45,42.45
1/27/2019 21:00,#d2e4b0,141.34,172.75,152.93,152.13,33.93,"14,450,282.64",60,319.2,137.73,29.18,134.59,-0.98,498.95,287.98,498.88,288.37,498.49,288.44,0,0,0,0,0,"5,269,275.00",60,0.01,0,0,0,-1,493.96,285.49,493.8,285.64,493.64,284.69,"264,117.58","26,411,747.52",2.41,"112,733.92",3.79,"294,433.31",0,55,"1,426.65",15.03,57.44,42.47
1/27/2019 22:00,White,133.97,167.29,150.81,143.96,32.93,"14,450,415.02",60.01,319.2,133.08,27.64,130.11,-0.98,499.22,288.16,499.6,288.82,498.74,288.64,0.01,0.01,0,0,0.01,"5,269,275.00",60,0.01,0,0,0,-1,494.57,285.67,494.42,285.82,494.26,285.1,"264,129.72","26,412,962.39",2.22,"112,734.03",3.61,"294,433.55",0,55,"1,426.66",14.62,57.12,42.5
