,,Gund Bus-A 15 Min Block Demand - kVA,Gund Bus-A Current Phase A - Amps,Gund Bus-A Current Phase B - Amps,Gund Bus-A Current Phase C - Amps,Gund Bus-A Current Phase N - Amps,Gund Bus-A Energy - kWh,Gund Bus-A Frequency - Hertz,Gund Bus-A Max Monthly Demand - kW,Gund Bus-A Power Apparent - kVA,Gund Bus-A Power Reactive - kVAR,Gund Bus-A Power Real - kW,Gund Bus-A True Power Factor - PF,Gund Bus-A Voltage AB - Volts,Gund Bus-A Voltage AN - Volts,Gund Bus-A Voltage BC - Volts,Gund Bus-A Voltage BN - Volts,Gund Bus-A Voltage CA - Volts,Gund Bus-A Voltage CN - Volts,Gund Bus-B 15 Min Block Demand - kVA,Gund Bus-B Current Phase A - Amps,Gund Bus-B Current Phase B - Amps,Gund Bus-B Current Phase C - Amps,Gund Bus-B Current Phase N - Amps,Gund Bus-B Energy - kWh,Gund Bus-B Frequency - Hertz,Gund Bus-B Max Monthly Demand - kW,Gund Bus-B Power Apparent - kVA,Gund Bus-B Power Reactive - kVAR,Gund Bus-B Power Real - kW,Gund Bus-B True Power Factor - PF,Gund Bus-B Voltage AB - Volts,Gund Bus-B Voltage AN - Volts,Gund Bus-B Voltage BC - Volts,Gund Bus-B Voltage BN - Volts,Gund Bus-B Voltage CA - Volts,Gund Bus-B Voltage CN - Volts,Gund Condensate Counter - count,Gund Condensate FlowTotal - LBS,Gund Main Demand - Tons,Gund Main Energy - Ton-Days,Gund Main FlowRate - gpm,Gund Main FlowTotal - kgal(1000),Gund Main SignalAeration - Count,Gund Main SignalStrength - Count,Gund Main SonicVelocity - Ft/Sec,Gund Main TempDelta - Deg F,Gund Main TempReturn - Deg F,Gund Main TempSupply - Deg F
1/26/2019 1:00:00 PM,White,176.31,212.44,214.49,194.59,33.66,"14,445,358.44",59.99,319.20,178.49,26.28,176.46,-0.99,497.12,286.53,497.45,287.42,497.14,286.98,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,492.44,283.76,493.05,284.58,491.81,283.82,"263,633.93","26,363,376.93",2.00,"112,730.91",3.62,"294,426.12",0.00,55.00,"1,428.97",13.37,56.34,43.00
1/26/2019 2:00:00 PM,White,188.77,226.29,227.50,209.21,32.31,"14,445,540.54",59.99,319.20,190.46,28.85,188.22,-0.99,496.91,286.60,497.35,287.36,496.92,286.97,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,492.49,283.70,492.79,284.55,491.72,283.81,"263,653.50","26,365,334.26",2.39,"112,730.99",3.90,"294,426.33",0.00,55.00,"1,429.31",14.57,57.98,43.41
1/26/2019 3:00:00 PM,#d2e4b0,195.39,233.03,233.25,214.97,32.91,"14,445,732.28",59.99,319.20,195.49,29.18,193.24,-0.99,496.64,286.67,497.32,287.31,496.57,286.96,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,492.45,283.64,492.20,284.51,491.73,283.80,"263,672.76","26,367,261.40",2.75,"112,731.09",4.09,"294,426.57",0.00,55.07,"1,429.23",15.75,59.01,43.30
1/26/2019 4:00:00 PM,White,196.85,232.99,234.33,213.45,34.91,"14,445,926.53",59.99,319.20,195.44,30.29,193.03,-0.99,496.55,286.74,497.31,287.29,496.86,286.96,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,492.38,283.58,492.02,284.52,491.76,283.78,"263,690.43","26,369,029.02",2.99,"112,731.20",4.59,"294,426.83",0.00,55.19,"1,429.00",15.86,59.05,43.19
1/26/2019 5:00:00 PM,White,181.55,224.46,204.13,203.08,30.46,"14,446,110.69",60.00,319.20,181.20,31.01,178.46,-0.98,496.51,286.80,496.87,287.35,496.45,286.95,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,492.09,283.60,491.86,284.71,491.71,283.90,"263,708.93","26,370,876.04",2.97,"112,731.32",4.62,"294,427.10",0.00,55.32,"1,428.76",15.60,58.92,43.29
1/26/2019 6:00:00 PM,#d2e4b0,182.43,227.16,202.94,205.47,29.73,"14,446,289.68",60.00,319.20,182.36,31.09,179.66,-0.98,497.08,286.93,497.73,287.48,497.32,287.08,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,493.03,284.41,492.49,284.88,492.34,284.13,"263,730.26","26,373,009.58",3.01,"112,731.44",4.55,"294,427.36",0.00,55.44,"1,428.53",15.87,59.00,43.17
1/26/2019 7:00:00 PM,White,182.03,227.43,205.26,202.47,32.60,"14,446,469.18",60.00,319.20,182.41,31.65,179.61,-0.98,496.87,287.11,497.36,287.66,496.86,287.32,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,492.52,284.63,492.14,285.01,491.87,284.36,"263,751.67","26,375,147.61",3.08,"112,731.56",4.74,"294,427.63",0.00,55.57,"1,428.29",15.51,58.60,43.06
1/26/2019 8:00:00 PM,White,181.89,225.99,203.55,201.43,30.92,"14,446,648.69",60.00,319.20,181.48,30.76,178.78,-0.99,497.41,287.29,497.87,287.84,497.29,287.55,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,492.91,284.82,492.72,285.13,492.42,284.59,"263,773.92","26,377,375.07",3.10,"112,731.68",4.78,"294,427.90",0.00,55.69,"1,428.06",15.66,58.75,43.13
1/26/2019 9:00:00 PM,#d2e4b0,158.67,195.47,174.52,169.98,32.05,"14,446,814.73",60.00,319.20,155.29,30.14,152.28,-0.98,497.95,287.47,498.37,288.02,497.76,287.79,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,493.30,285.00,493.30,285.26,492.99,284.82,"263,793.22","26,379,308.64",2.56,"112,731.80",4.15,"294,428.16",0.00,55.82,"1,427.83",14.85,58.06,43.18
1/26/2019 10:00:00 PM,White,150.78,190.70,169.97,159.74,32.00,"14,446,963.62",60.00,319.20,149.91,28.54,147.12,-0.98,498.48,287.65,498.88,288.20,498.24,288.03,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,493.69,285.19,493.88,285.38,493.55,285.05,"263,809.31","26,380,918.01",2.28,"112,731.91",3.80,"294,428.43",0.00,55.94,"1,427.60",14.09,56.96,42.89
1/26/2019 11:00:00 PM,White,141.01,178.77,159.18,147.26,34.10,"14,447,106.76",59.99,319.20,139.71,25.33,137.35,-0.98,498.98,287.82,499.45,288.38,498.81,288.27,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,494.08,285.37,494.47,285.51,494.03,285.28,"263,824.79","26,382,467.30",1.99,"112,732.00",3.50,"294,428.65",0.00,55.93,"1,427.47",13.90,56.50,42.68
1/27/2019 12:00:00 AM,#d2e4b0,131.24,167.23,151.63,132.88,32.36,"14,447,238.40",59.99,319.20,130.42,25.32,127.90,-0.98,499.46,288.00,500.04,288.56,499.42,288.51,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,494.48,285.56,494.94,285.64,494.46,285.51,"263,836.28","26,383,619.95",1.92,"112,732.08",3.45,"294,428.85",0.00,55.80,"1,427.35",13.97,56.57,42.59
1/27/2019 1:00:00 AM,White,121.64,157.62,139.90,120.65,31.19,"14,447,360.91",59.99,319.20,120.79,23.84,118.34,-0.98,499.93,288.18,500.55,288.74,500.02,288.75,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,494.88,285.75,495.10,285.76,494.89,285.60,"263,842.39","26,384,237.25",1.93,"112,732.16",3.43,"294,429.05",0.00,55.67,"1,427.24",13.53,56.09,42.53
1/27/2019 2:00:00 AM,White,122.21,157.52,141.92,122.34,32.12,"14,447,481.17",59.98,319.20,121.92,24.93,119.32,-0.98,500.08,288.21,500.66,288.74,500.26,288.80,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,495.23,285.80,495.21,285.77,495.18,285.57,"263,844.84","26,384,481.73",1.84,"112,732.23",3.24,"294,429.26",0.00,55.55,"1,427.13",13.34,55.78,42.47
1/27/2019 3:00:00 AM,#d2e4b0,119.83,155.39,139.42,119.37,31.55,"14,447,598.17",59.98,319.20,119.72,24.91,117.08,-0.98,500.08,288.18,500.73,288.64,500.32,288.76,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,495.54,285.64,495.29,285.72,495.38,285.54,"263,847.56","26,384,754.22",1.81,"112,732.31",3.37,"294,429.46",0.00,55.42,"1,427.01",12.97,55.66,42.66
1/27/2019 4:00:00 AM,White,119.19,154.12,137.85,118.81,32.03,"14,447,715.05",59.98,319.20,118.88,24.53,116.27,-0.98,500.07,288.14,500.80,288.55,500.38,288.71,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,495.85,285.47,495.37,285.67,495.59,285.51,"263,849.54","26,384,952.33",1.78,"112,732.39",3.40,"294,429.66",0.00,55.29,"1,426.90",12.89,55.61,42.67
1/27/2019 5:00:00 AM,White,120.37,156.52,140.75,120.94,32.56,"14,447,832.29",59.97,319.20,120.78,24.52,118.17,-0.98,500.05,288.10,500.84,288.45,500.40,288.67,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,495.83,285.29,495.42,285.63,495.45,285.47,"263,854.45","26,385,439.75",1.90,"112,732.47",3.53,"294,429.86",0.00,55.17,"1,426.78",13.02,55.58,42.55
1/27/2019 6:00:00 AM,#d2e4b0,122.89,159.64,143.10,124.61,34.49,"14,447,951.66",59.98,319.20,123.23,24.02,120.81,-0.98,499.67,288.06,500.45,288.36,499.97,288.62,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,495.22,285.12,495.04,285.58,494.88,285.44,"263,870.17","26,387,000.99",1.64,"112,732.54",3.00,"294,430.06",0.00,55.04,"1,426.68",13.13,55.52,42.40
1/27/2019 7:00:00 AM,White,125.09,161.63,145.56,126.64,31.99,"14,448,073.41",59.98,319.20,125.12,24.32,122.75,-0.98,499.16,288.00,499.92,288.26,499.40,288.57,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,494.60,284.95,494.52,285.53,494.31,285.39,"263,885.93","26,388,577.54",1.68,"112,732.62",3.06,"294,430.25",0.00,55.00,"1,426.66",13.21,55.56,42.40
1/27/2019 8:00:00 AM,White,127.15,164.90,151.78,128.77,33.49,"14,448,196.90",59.98,319.20,128.17,26.97,125.28,-0.98,498.65,287.89,499.39,288.17,498.82,288.49,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,493.98,284.81,494.01,285.46,493.74,285.32,"263,905.47","26,390,530.68",1.57,"112,732.69",3.09,"294,430.44",0.00,55.00,"1,426.64",12.58,55.50,42.88
1/27/2019 9:00:00 AM,#d2e4b0,137.22,178.08,165.72,137.94,36.95,"14,448,326.14",59.99,319.20,138.71,30.56,135.30,-0.98,498.17,287.78,498.89,288.10,498.27,288.42,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,493.40,284.76,493.60,285.40,493.24,285.25,"263,924.90","26,392,475.05",1.48,"112,732.76",2.95,"294,430.63",0.00,55.00,"1,426.62",12.33,55.19,42.91
1/27/2019 10:00:00 AM,White,141.65,182.31,171.27,137.68,41.49,"14,448,463.76",59.99,319.20,141.50,30.59,138.13,-0.98,497.99,287.67,498.68,288.02,498.02,288.34,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,493.25,284.72,493.45,285.34,493.11,285.17,"263,942.06","26,394,193.39",1.58,"112,732.83",3.07,"294,430.82",0.00,55.00,"1,426.60",12.45,55.39,42.97
1/27/2019 11:00:00 AM,White,142.69,184.75,170.62,140.70,39.58,"14,448,602.50",60.00,319.20,142.82,30.35,139.50,-0.98,497.88,287.56,498.52,287.94,497.89,288.27,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,493.20,284.68,493.31,285.28,493.02,285.10,"263,959.77","26,395,961.26",1.56,"112,732.91",3.05,"294,431.00",0.00,55.00,"1,426.59",12.58,55.65,43.11
1/27/2019 12:00:00 PM,#d2e4b0,147.18,190.84,177.00,149.93,39.99,"14,448,744.12",60.00,319.20,148.95,29.55,145.93,-0.98,497.78,287.45,498.36,287.87,497.76,288.19,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,493.15,284.65,493.17,285.22,492.94,285.03,"263,975.61","26,397,549.95",1.76,"112,732.98",3.07,"294,431.19",0.00,55.00,"1,426.57",13.35,56.25,42.90
1/27/2019 1:00:00 PM,White,166.04,199.65,204.37,177.73,37.64,"14,448,900.33",60.00,319.20,167.39,27.40,165.06,-0.99,497.68,287.34,498.20,287.79,497.63,288.12,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,493.10,284.61,493.03,285.16,492.85,284.95,"263,989.96","26,398,983.28",2.11,"112,733.05",3.47,"294,431.38",0.00,55.00,"1,426.55",14.66,57.10,42.41
1/27/2019 2:00:00 PM,White,170.98,207.21,205.72,183.63,36.08,"14,449,067.08",60.00,319.20,171.45,29.18,168.90,-0.99,497.57,287.23,498.04,287.72,497.50,288.04,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.01,0.01,-0.01,0.00,-0.99,493.06,284.57,492.89,285.09,492.77,284.88,"264,005.23","26,400,510.21",2.61,"112,733.13",3.98,"294,431.57",0.00,55.00,"1,426.54",15.65,58.13,42.48
1/27/2019 3:00:00 PM,#d2e4b0,175.98,212.58,212.29,188.68,38.13,"14,449,238.69",60.00,319.20,176.22,29.67,173.63,-0.99,497.47,287.17,497.88,287.64,497.37,287.92,0.00,0.03,0.00,0.00,0.03,"5,269,275.00",59.98,0.01,0.00,0.00,0.00,-1.00,493.01,284.53,492.74,285.03,492.68,284.78,"264,019.74","26,401,962.49",2.78,"112,733.24",4.16,"294,431.81",0.00,55.00,"1,426.55",15.81,58.30,42.53
1/27/2019 4:00:00 PM,White,178.00,214.60,215.62,189.90,36.81,"14,449,413.44",60.00,319.20,178.15,29.68,175.59,-0.99,497.37,287.19,497.72,287.75,497.24,287.73,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,492.96,284.56,492.60,284.95,492.60,284.66,"264,034.60","26,403,447.61",2.87,"112,733.35",4.26,"294,432.06",0.00,55.00,"1,426.57",15.86,58.31,42.46
1/27/2019 5:00:00 PM,White,181.84,214.59,218.28,199.59,32.52,"14,449,591.06",60.00,319.20,181.80,29.55,179.33,-0.99,497.90,287.26,498.41,288.01,498.07,287.67,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,493.49,284.74,493.25,284.96,493.12,284.59,"264,049.90","26,404,976.62",2.90,"112,733.47",4.36,"294,432.31",0.00,55.00,"1,426.58",15.63,58.15,42.47
1/27/2019 6:00:00 PM,#d2e4b0,183.47,215.34,222.03,205.17,36.83,"14,449,771.43",60.00,319.20,184.32,29.47,181.85,-0.99,497.00,287.44,497.66,287.80,497.92,287.86,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,492.77,284.93,492.56,285.13,492.53,284.61,"264,067.39","26,406,725.46",3.10,"112,733.58",4.66,"294,432.56",0.00,55.00,"1,426.60",15.80,58.24,42.45
1/27/2019 7:00:00 PM,White,181.75,211.67,219.47,201.53,40.30,"14,449,951.81",60.00,319.20,181.73,29.46,179.19,-0.99,497.63,287.62,497.69,287.62,497.71,288.06,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,492.97,285.11,492.66,285.30,492.61,284.63,"264,084.80","26,408,464.70",2.92,"112,733.70",4.52,"294,432.81",0.00,55.00,"1,426.62",15.57,57.97,42.45
1/27/2019 8:00:00 PM,White,178.83,208.72,209.59,195.14,38.40,"14,450,129.82",60.00,319.20,176.47,30.69,173.71,-0.98,498.29,287.80,498.28,287.92,498.08,288.25,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,493.46,285.30,493.23,285.47,493.12,284.65,"264,102.43","26,410,229.05",2.46,"112,733.81",3.89,"294,433.06",0.00,55.00,"1,426.63",15.05,57.45,42.45
1/27/2019 9:00:00 PM,#d2e4b0,141.34,172.75,152.93,152.13,33.93,"14,450,282.64",60.00,319.20,137.73,29.18,134.59,-0.98,498.95,287.98,498.88,288.37,498.49,288.44,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,493.96,285.49,493.80,285.64,493.64,284.69,"264,117.58","26,411,747.52",2.41,"112,733.92",3.79,"294,433.31",0.00,55.00,"1,426.65",15.03,57.44,42.47
1/27/2019 10:00:00 PM,White,133.97,167.29,150.81,143.96,32.93,"14,450,415.02",60.01,319.20,133.08,27.64,130.11,-0.98,499.22,288.16,499.60,288.82,498.74,288.64,0.01,0.01,0.00,0.00,0.01,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,494.57,285.67,494.42,285.82,494.26,285.10,"264,129.72","26,412,962.39",2.22,"112,734.03",3.61,"294,433.55",0.00,55.00,"1,426.66",14.62,57.12,42.50
